HEXOSKINTIME,VALUE
372197014830,55
372197015086,54
372197015342,54
372197015598,54
372197015854,54
372197016110,54
372197016366,54
372197016622,53
372197016878,52
372197017134,52
372197017390,51
372197017646,51
372197017902,50
372197018158,50
372197018414,49
372197018670,49
372197018926,49
372197019182,50
372197019438,50
372197019694,50
372197019950,51
372197020206,50
372197020462,50
372197020718,50
372197020974,50
372197021230,51
372197021486,52
372197021742,54
372197021998,55
372197022254,56
372197022510,57
372197022766,58
372197023022,58
372197023278,58
372197023534,58
372197023790,58
372197024046,58
372197024302,58
372197024558,58
372197024814,59
372197025070,59
372197025326,59
372197025582,59
372197025838,59
372197026094,59
372197026350,59
372197026606,59
372197026862,58
372197027118,58
372197027374,58
372197027630,58
372197027886,59
372197028142,58
372197028398,59
372197028654,59
372197028910,59
372197029166,59
372197029422,62
372197029678,62
372197029934,62
372197030190,63
372197030446,63
372197030702,63
372197030958,63
372197031214,63
372197031470,63
372197031726,63
372197031982,63
372197032238,63
372197032494,63
372197032750,63
372197033006,63
372197033262,63
372197033518,63
372197033774,63
372197034030,62
372197034286,62
372197034542,62
372197034798,61
372197035054,61
372197035310,60
372197035566,60
372197035822,59
372197036078,59
372197036334,59
372197036590,59
372197036846,58
372197037102,58
372197037358,58
372197037614,58
372197037870,55
372197038126,53
372197038382,53
372197038638,53
372197038894,53
372197039150,53
372197039406,53
372197039662,54
372197039918,54
372197040174,54
372197040430,54
372197040686,54
372197040942,54
372197041198,54
372197041454,54
372197041710,53
372197041966,53
372197042222,53
372197042478,53
372197042734,52
372197042990,52
372197043246,52
372197043502,52
372197043758,52
372197044014,52
372197044270,52
372197044526,51
372197044782,50
372197045038,50
372197045294,50
372197045550,50
372197045806,50
372197046062,49
372197046318,49
372197046574,49
372197046830,49
372197047086,49
372197047342,50
372197047598,50
372197047854,50
372197048110,49
372197048366,49
372197048622,49
372197048878,49
372197049134,49
372197049390,50
372197049646,50
372197049902,50
372197050158,51
372197050414,51
372197050670,52
372197050926,52
372197051182,53
372197051438,54
372197051694,55
372197051950,55
372197052206,56
372197052462,56
372197052718,56
372197052974,56
372197053230,55
372197053486,56
372197053742,56
372197053998,55
372197054254,55
372197054510,56
372197054766,56
372197055022,55
372197055278,55
372197055534,54
372197055790,53
372197056046,53
372197056302,53
372197056558,52
372197056814,52
372197057070,51
372197057326,51
372197057582,51
372197057838,51
372197058094,52
372197058350,52
372197058606,53
372197058862,53
372197059118,52
372197059374,51
372197059630,51
372197059886,51
372197060142,52
372197060398,52
372197060654,53
372197060910,53
372197061166,52
372197061422,52
372197061678,52
372197061934,51
372197062190,52
372197062446,52
372197062702,52
372197062958,52
372197063214,52
372197063470,52
372197063726,53
372197063982,54
372197064238,54
372197064494,53
372197064750,53
372197065006,53
372197065262,52
372197065518,52
372197065774,53
372197066030,53
372197066286,53
372197066542,53
372197066798,53
372197067054,54
372197067310,54
372197067566,54
372197067822,54
372197068078,54
372197068334,54
372197068590,54
372197068846,54
372197069102,54
372197069358,54
372197069614,55
372197069870,55
372197070126,55
372197070382,55
372197070638,55
372197070894,55
372197071150,55
372197071406,55
372197071662,55
372197071918,55
372197072174,55
372197072430,55
372197072686,55
372197072942,55
372197073198,55
372197073454,55
372197073710,55
372197073966,55
372197074222,55
372197074478,55
372197074734,55
372197074990,55
372197075246,55
372197075502,55
372197075758,55
372197076014,56
372197076270,56
372197076526,56
372197076782,56
372197077038,57
372197077294,57
372197077550,57
372197077806,57
372197078062,57
372197078318,58
372197078574,62
372197078830,63
372197079086,63
372197079342,63
372197079598,63
372197079854,63
372197080110,63
372197080366,63
372197080622,63
372197080878,63
372197081134,63
372197081390,63
372197081646,62
372197081902,62
372197082158,62
372197082414,62
372197082670,62
372197082926,61
372197083182,61
372197083438,59
372197083694,57
372197083950,57
372197084206,56
372197084462,55
372197084718,54
372197084974,54
372197085230,55
372197085486,55
372197085742,55
372197085998,55
372197086254,55
372197086510,55
372197086766,55
372197087022,54
372197087278,54
372197087534,55
372197087790,56
372197088046,56
372197088302,56
372197088558,56
372197088814,56
372197089070,56
372197089326,56
372197089582,56
372197089838,56
372197090094,55
372197090350,55
372197090606,54
372197090862,53
372197091118,53
372197091374,53
372197091630,52
372197091886,52
372197092142,52
372197092398,52
372197092654,51
372197092910,51
372197093166,51
372197093422,50
372197093678,50
372197093934,50
372197094190,50
372197094446,49
372197094702,49
372197094958,49
372197095214,49
372197095470,49
372197095726,49
372197095982,49
372197096238,49
372197096494,49
372197096750,49
372197097006,49
372197097262,50
372197097518,50
372197097774,50
372197098030,51
372197098286,51
372197098542,51
372197098798,51
372197099054,51
372197099310,51
372197099566,52
372197099822,52
372197100078,53
372197100334,54
372197100590,54
372197100846,54
372197101102,54
372197101358,54
372197101614,55
372197101870,54
372197102126,54
372197102382,55
372197102638,55
372197102894,54
372197103150,55
372197103406,55
372197103662,55
372197103918,54
372197104174,55
372197104430,55
372197104686,55
372197104942,55
372197105198,55
372197105454,54
372197105710,55
372197105966,55
372197106222,55
372197106478,55
372197106734,55
372197106990,55
372197107246,55
372197107502,55
372197107758,55
372197108014,55
372197108270,55
372197108526,56
372197108782,56
372197109038,57
372197109294,57
372197109550,56
372197109806,56
372197110062,56
372197110318,56
372197110574,56
372197110830,55
372197111086,55
372197111342,55
372197111598,56
372197111854,56
372197112110,56
372197112366,55
372197112622,55
372197112878,55
372197113134,54
372197113390,54
372197113646,53
372197113902,53
372197114158,53
372197114414,53
372197114670,54
372197114926,54
372197115182,55
372197115438,55
372197115694,55
372197115950,55
372197116206,55
372197116462,56
372197116718,56
372197116974,57
372197117230,57
372197117486,58
372197117742,58
372197117998,59
372197118254,59
372197118510,60
372197118766,60
372197119022,60
372197119278,60
372197119534,60
372197119790,60
372197120046,60
372197120302,60
372197120558,60
372197120814,60
372197121070,60
372197121326,58
372197121582,58
372197121838,57
372197122094,57
372197122350,57
372197122606,56
372197122862,56
372197123118,56
372197123374,56
372197123630,56
372197123886,55
372197124142,55
372197124398,55
372197124654,55
372197124910,55
372197125166,54
372197125422,55
372197125678,56
372197125934,57
372197126190,57
372197126446,57
372197126702,57
372197126958,57
372197127214,57
372197127470,57
372197127726,57
372197127982,57
372197128238,57
372197128494,57
372197128750,57
372197129006,57
372197129262,57
372197129518,56
372197129774,56
372197130030,56
372197130286,57
372197130542,57
372197130798,57
372197131054,57
372197131310,57
372197131566,57
372197131822,57
372197132078,57
372197132334,57
372197132590,57
372197132846,57
372197133102,56
372197133358,56
372197133614,57
372197133870,57
372197134126,58
372197134382,58
372197134638,58
372197134894,58
372197135150,58
372197135406,57
372197135662,57
372197135918,57
372197136174,57
372197136430,57
372197136686,57
372197136942,57
372197137198,57
372197137454,57
372197137710,57
372197137966,56
372197138222,55
372197138478,55
372197138734,55
372197138990,54
372197139246,54
372197139502,53
372197139758,52
372197140014,52
372197140270,52
372197140526,52
372197140782,52
372197141038,51
372197141294,51
372197141550,51
372197141806,50
372197142062,50
372197142318,50
372197142574,49
372197142830,50
372197143086,50
372197143342,50
372197143598,51
372197143854,51
372197144110,51
372197144366,51
372197144622,51
372197144878,51
372197145134,52
372197145390,52
372197145646,52
372197145902,52
372197146158,53
372197146414,53
372197146670,54
372197146926,54
372197147182,54
372197147438,55
372197147694,55
372197147950,55
372197148206,55
372197148462,56
372197148718,56
372197148974,57
372197149230,57
372197149486,57
372197149742,57
372197149998,57
372197150254,58
372197150510,58
372197150766,58
372197151022,59
372197151278,59
372197151534,60
372197151790,59
372197152046,60
372197152302,60
372197152558,60
372197152814,60
372197153070,60
372197153326,61
372197153582,61
372197153838,62
372197154094,62
372197154350,62
372197154606,62
372197154862,62
372197155118,62
372197155374,62
372197155630,62
372197155886,62
372197156142,61
372197156398,61
372197156654,61
372197156910,61
372197157166,62
372197157422,62
372197157678,63
372197157934,63
372197158190,64
372197158446,64
372197158702,64
372197158958,64
372197159214,64
372197159470,65
372197159726,65
372197159982,65
372197160238,65
372197160494,65
372197160750,65
372197161006,65
372197161262,65
372197161518,65
372197161774,65
372197162030,64
372197162286,64
372197162542,64
372197162798,64
372197163054,63
372197163310,63
372197163566,63
372197163822,62
372197164078,62
372197164334,62
372197164590,62
372197164846,61
372197165102,60
372197165358,59
372197165614,58
372197165870,57
372197166126,56
372197166382,56
372197166638,56
372197166894,55
372197167150,56
372197167406,56
372197167662,56
372197167918,56
372197168174,56
372197168430,56
372197168686,56
372197168942,56
372197169198,56
372197169454,56
372197169710,56
372197169966,56
372197170222,56
372197170478,57
372197170734,57
372197170990,57
372197171246,57
372197171502,57
372197171758,57
372197172014,58
372197172270,58
372197172526,59
372197172782,59
372197173038,60
372197173294,60
372197173550,60
372197173806,60
372197174062,60
372197174318,60
372197174574,61
372197174830,61
372197175086,61
372197175342,61
372197175598,61
372197175854,60
372197176110,60
372197176366,60
372197176622,59
372197176878,59
372197177134,59
372197177390,59
372197177646,59
372197177902,59
372197178158,59
372197178414,60
372197178670,60
372197178926,61
372197179182,62
372197179438,62
372197179694,62
372197179950,63
372197180206,64
372197180462,65
372197180718,67
372197180974,68
372197181230,68
372197181486,69
372197181742,69
372197181998,69
372197182254,69
372197182510,69
372197182766,69
372197183022,68
372197183278,67
372197183534,67
372197183790,67
372197184046,66
372197184302,66
372197184558,65
372197184814,64
372197185070,64
372197185326,64
372197185582,63
372197185838,63
372197186094,63
372197186350,63
372197186606,63
372197186862,63
372197187118,63
372197187374,63
372197187630,63
372197187886,63
372197188142,62
372197188398,62
372197188654,61
372197188910,61
372197189166,61
372197189422,60
372197189678,60
372197189934,60
372197190190,59
372197190446,60
372197190702,60
372197190958,60
372197191214,60
372197191470,60
372197191726,61
372197191982,61
372197192238,61
372197192494,62
372197192750,62
372197193006,62
372197193262,62
372197193518,61
372197193774,61
372197194030,61
372197194286,60
372197194542,60
372197194798,59
372197195054,59
372197195310,58
372197195566,58
372197195822,58
372197196078,58
372197196334,58
372197196590,58
372197196846,58
372197197102,58
372197197358,58
372197197614,58
372197197870,58
372197198126,58
372197198382,58
372197198638,58
372197198894,58
372197199150,58
372197199406,58
372197199662,58
372197199918,58
372197200174,58
372197200430,58
372197200686,58
372197200942,58
372197201198,58
372197201454,58
372197201710,58
372197201966,58
372197202222,58
372197202478,58
372197202734,58
372197202990,58
372197203246,58
372197203502,58
372197203758,58
372197204014,58
372197204270,58
372197204526,58
372197204782,58
372197205038,58
372197205294,58
372197205550,58
372197205806,58
372197206062,58
372197206318,58
372197206574,58
372197206830,58
372197207086,58
372197207342,58
372197207598,58
372197207854,58
372197208110,58
372197208366,58
372197208622,58
372197208878,58
372197209134,58
372197209390,58
372197209646,58
372197209902,58
372197210158,58
372197210414,58
372197210670,58
372197210926,58
372197211182,58
372197211438,58
372197211694,58
372197211950,58
372197212206,58
372197212462,58
372197212718,58
372197212974,58
372197213230,58
372197213486,58
372197213742,58
372197213998,58
372197214254,58
372197214510,58
372197214766,58
372197215022,58
372197215278,58
372197215534,58
372197215790,58
372197216046,57
372197216302,57
372197216558,58
372197216814,58
372197217070,58
372197217326,58
372197217582,58
372197217838,58
372197218094,58
372197218350,58
372197218606,58
372197218862,58
372197219118,58
372197219374,64
372197219630,64
372197219886,64
372197220142,64
372197220398,64
372197220654,64
372197220910,64
372197221166,64
372197221422,64
372197221678,64
372197221934,64
372197222190,64
372197222446,64
372197222702,64
372197222958,64
372197223214,64
372197223470,64
372197223726,64
372197223982,64
372197224238,64
372197224494,64
372197224750,64
372197225006,64
372197225262,64
372197225518,64
372197225774,64
372197226030,64
372197226286,64
372197226542,64
372197226798,64
372197227054,64
372197227310,64
372197227566,64
372197227822,64
372197228078,64
372197228334,64
372197228590,64
372197228846,64
372197229102,64
372197229358,64
372197229614,64
372197229870,64
372197230126,64
372197230382,64
372197230638,64
372197230894,64
372197231150,64
372197231406,64
372197231662,64
372197231918,64
372197232174,64
372197232430,64
372197232686,64
372197232942,64
372197233198,64
372197233454,64
372197233710,64
372197233966,64
372197234222,64
372197234478,64
372197234734,64
372197234990,64
372197235246,64
372197235502,64
372197235758,64
372197236014,64
372197236270,64
372197236526,64
372197236782,64
372197237038,64
372197237294,64
372197237550,64
372197237806,63
372197238062,63
372197238318,62
372197238574,61
372197238830,61
372197239086,54
372197239342,53
372197239598,53
372197239854,53
372197240110,54
372197240366,54
372197240622,53
372197240878,53
372197241134,53
372197241390,53
372197241646,53
372197241902,53
372197242158,52
372197242414,53
372197242670,54
372197242926,54
372197243182,55
372197243438,55
372197243694,56
372197243950,56
372197244206,57
372197244462,57
372197244718,57
372197244974,58
372197245230,59
372197245486,60
372197245742,61
372197245998,62
372197246254,63
372197246510,64
372197246766,64
372197247022,65
372197247278,65
372197247534,65
372197247790,65
372197248046,65
372197248302,66
372197248558,66
372197248814,66
372197249070,66
372197249326,66
372197249582,66
372197249838,66
372197250094,65
372197250350,65
372197250606,65
372197250862,65
372197251118,65
372197251374,65
372197251630,65
372197251886,65
372197252142,64
372197252398,64
372197252654,64
372197252910,63
372197253166,63
372197253422,63
372197253678,63
372197253934,62
372197254190,62
372197254446,62
372197254702,62
372197254958,62
372197255214,62
372197255470,62
372197255726,62
372197255982,62
372197256238,62
372197256494,62
372197256750,62
372197257006,62
372197257262,62
372197257518,62
372197257774,62
372197258030,62
372197258286,62
372197258542,62
372197258798,62
372197259054,62
372197259310,62
372197259566,62
372197259822,62
372197260078,62
372197260334,62
372197260590,63
372197260846,63
372197261102,63
372197261358,63
372197261614,64
372197261870,64
372197262126,64
372197262382,64
372197262638,65
372197262894,65
372197263150,66
372197263406,66
372197263662,67
372197263918,68
372197264174,68
372197264430,68
372197264686,68
372197264942,68
372197265198,68
372197265454,68
372197265710,68
372197265966,69
372197266222,69
372197266478,69
372197266734,69
372197266990,69
372197267246,69
372197267502,68
372197267758,68
372197268014,68
372197268270,68
372197268526,69
372197268782,69
372197269038,70
372197269294,70
372197269550,70
372197269806,71
372197270062,71
372197270318,71
372197270574,72
372197270830,72
372197271086,73
372197271342,73
372197271598,73
372197271854,74
372197272110,74
372197272366,74
372197272622,74
372197272878,74
372197273134,73
372197273390,73
372197273646,73
372197273902,73
372197274158,73
372197274414,72
372197274670,71
372197274926,71
372197275182,70
372197275438,69
372197275694,69
372197275950,68
372197276206,68
372197276462,68
372197276718,67
372197276974,67
372197277230,66
372197277486,66
372197277742,65
372197277998,65
372197278254,64
372197278510,64
372197278766,64
372197279022,64
372197279278,64
372197279534,64
372197279790,64
372197280046,64
372197280302,64
372197280558,63
372197280814,63
372197281070,63
372197281326,62
372197281582,63
372197281838,63
372197282094,63
372197282350,63
372197282606,64
372197282862,64
372197283118,64
372197283374,64
372197283630,64
372197283886,64
372197284142,64
372197284398,64
372197284654,64
372197284910,64
372197285166,65
372197285422,65
372197285678,65
372197285934,65
372197286190,65
372197286446,65
372197286702,65
372197286958,65
372197287214,65
372197287470,65
372197287726,65
372197287982,66
372197288238,66
372197288494,66
372197288750,66
372197289006,66
372197289262,66
372197289518,65
372197289774,65
372197290030,65
372197290286,65
372197290542,65
372197290798,64
372197291054,64
372197291310,64
372197291566,64
372197291822,64
372197292078,64
372197292334,64
372197292590,64
372197292846,63
372197293102,63
372197293358,63
372197293614,63
372197293870,63
372197294126,63
372197294382,63
372197294638,63
372197294894,63
372197295150,63
372197295406,63
372197295662,63
372197295918,63
372197296174,62
372197296430,62
372197296686,61
372197296942,61
372197297198,61
372197297454,62
372197297710,62
372197297966,62
372197298222,62
372197298478,62
372197298734,61
372197298990,61
372197299246,61
372197299502,61
372197299758,61
372197300014,61
372197300270,61
372197300526,61
372197300782,61
372197301038,61
372197301294,61
372197301550,61
372197301806,61
372197302062,59
372197302318,59
372197302574,59
372197302830,60
372197303086,60
372197303342,59
372197303598,59
372197303854,60
372197304110,59
372197304366,59
372197304622,59
372197304878,59
372197305134,59
372197305390,59
372197305646,59
372197305902,59
372197306158,59
372197306414,59
372197306670,58
372197306926,58
372197307182,58
372197307438,58
372197307694,58
372197307950,58
372197308206,58
372197308462,58
372197308718,58
372197308974,59
372197309230,59
372197309486,60
372197309742,61
372197309998,61
372197310254,62
372197310510,63
372197310766,63
372197311022,64
372197311278,64
372197311534,65
372197311790,65
372197312046,66
372197312302,66
372197312558,67
372197312814,67
372197313070,68
372197313326,67
372197313582,67
372197313838,67
372197314094,68
372197314350,68
372197314606,68
372197314862,68
372197315118,68
372197315374,67
372197315630,67
372197315886,67
372197316142,66
372197316398,66
372197316654,66
372197316910,66
372197317166,66
372197317422,66
372197317678,66
372197317934,66
372197318190,66
372197318446,65
372197318702,65
372197318958,64
372197319214,63
372197319470,63
372197319726,63
372197319982,62
372197320238,62
372197320494,62
372197320750,61
372197321006,61
372197321262,61
372197321518,60
372197321774,60
372197322030,59
372197322286,59
372197322542,59
372197322798,59
372197323054,59
372197323310,59
372197323566,60
372197323822,59
372197324078,59
372197324334,59
372197324590,60
372197324846,59
372197325102,59
372197325358,59
372197325614,59
372197325870,59
372197326126,58
372197326382,58
372197326638,58
372197326894,59
372197327150,59
372197327406,59
372197327662,59
372197327918,60
372197328174,60
372197328430,60
372197328686,59
372197328942,59
372197329198,59
372197329454,59
372197329710,59
372197329966,59
372197330222,59
372197330478,59
372197330734,59
372197330990,59
372197331246,59
372197331502,59
372197331758,59
372197332014,58
372197332270,58
372197332526,59
372197332782,59
372197333038,59
372197333294,60
372197333550,60
372197333806,60
372197334062,60
372197334318,60
372197334574,60
372197334830,60
372197335086,59
372197335342,59
372197335598,59
372197335854,59
372197336110,60
372197336366,60
372197336622,60
372197336878,61
372197337134,61
372197337390,61
372197337646,61
372197337902,61
372197338158,62
372197338414,62
372197338670,62
372197338926,62
372197339182,63
372197339438,63
372197339694,63
372197339950,63
372197340206,63
372197340462,63
372197340718,63
372197340974,63
372197341230,63
372197341486,63
372197341742,63
372197341998,64
372197342254,64
372197342510,64
372197342766,63
372197343022,63
372197343278,63
372197343534,63
372197343790,63
372197344046,63
372197344302,63
372197344558,63
372197344814,62
372197345070,62
372197345326,62
372197345582,62
372197345838,62
372197346094,62
372197346350,62
372197346606,62
372197346862,62
372197347118,62
372197347374,62
372197347630,63
372197347886,63
372197348142,63
372197348398,64
372197348654,64
372197348910,64
372197349166,64
372197349422,64
372197349678,64
372197349934,64
372197350190,64
372197350446,64
372197350702,64
372197350958,64
372197351214,63
372197351470,63
372197351726,63
372197351982,62
372197352238,62
372197352494,62
372197352750,61
372197353006,61
372197353262,61
372197353518,61
372197353774,60
372197354030,60
372197354286,60
372197354542,60
372197354798,59
372197355054,59
372197355310,59
372197355566,58
372197355822,58
372197356078,58
372197356334,58
372197356590,58
372197356846,58
372197357102,58
372197357358,58
372197357614,58
372197357870,58
372197358126,58
372197358382,58
372197358638,58
372197358894,58
372197359150,58
372197359406,58
372197359662,58
372197359918,58
372197360174,58
372197360430,58
372197360686,58
372197360942,58
372197361198,58
372197361454,57
372197361710,57
372197361966,57
372197362222,57
372197362478,56
372197362734,56
372197362990,57
372197363246,57
372197363502,56
372197363758,56
372197364014,56
372197364270,57
372197364526,58
372197364782,58
372197365038,57
372197365294,57
372197365550,58
372197365806,58
372197366062,58
372197366318,59
372197366574,59
372197366830,59
372197367086,59
372197367342,59
372197367598,59
372197367854,59
372197368110,59
372197368366,59
372197368622,59
372197368878,59
372197369134,60
372197369390,60
372197369646,60
372197369902,60
372197370158,60
372197370414,60
372197370670,60
372197370926,60
372197371182,61
372197371438,61
372197371694,61
372197371950,61
372197372206,61
372197372462,61
372197372718,61
372197372974,60
372197373230,60
372197373486,60
372197373742,60
372197373998,59
372197374254,58
372197374510,58
372197374766,58
372197375022,58
372197375278,57
372197375534,57
372197375790,57
372197376046,57
372197376302,57
372197376558,57
372197376814,56
372197377070,56
372197377326,56
372197377582,56
372197377838,57
372197378094,57
372197378350,57
372197378606,58
372197378862,58
372197379118,58
372197379374,58
372197379630,58
372197379886,59
372197380142,59
372197380398,59
372197380654,60
372197380910,60
372197381166,61
372197381422,61
372197381678,61
372197381934,62
372197382190,63
372197382446,63
372197382702,63
372197382958,63
372197383214,63
372197383470,63
372197383726,63
372197383982,63
372197384238,63
372197384494,62
372197384750,62
372197385006,61
372197385262,61
372197385518,60
372197385774,60
372197386030,60
372197386286,59
372197386542,59
372197386798,58
372197387054,58
372197387310,57
372197387566,57
372197387822,56
372197388078,56
372197388334,56
372197388590,56
372197388846,56
372197389102,56
372197389358,55
372197389614,55
372197389870,55
372197390126,55
372197390382,55
372197390638,56
372197390894,56
372197391150,56
372197391406,56
372197391662,56
372197391918,56
372197392174,57
372197392430,57
372197392686,57
372197392942,57
372197393198,57
372197393454,57
372197393710,56
372197393966,57
372197394222,57
372197394478,57
372197394734,57
372197394990,57
372197395246,57
372197395502,56
372197395758,56
372197396014,57
372197396270,57
372197396526,57
372197396782,57
372197397038,56
372197397294,56
372197397550,56
372197397806,56
372197398062,57
372197398318,57
372197398574,57
372197398830,58
372197399086,58
372197399342,58
372197399598,59
372197399854,59
372197400110,59
372197400366,59
372197400622,59
372197400878,59
372197401134,59
372197401390,59
372197401646,59
372197401902,59
372197402158,59
372197402414,59
372197402670,59
372197402926,58
372197403182,58
372197403438,58
372197403694,58
372197403950,58
372197404206,58
372197404462,58
372197404718,58
372197404974,58
372197405230,58
372197405486,58
372197405742,58
372197405998,58
372197406254,58
372197406510,58
372197406766,57
372197407022,57
372197407278,57
372197407534,57
372197407790,56
372197408046,56
372197408302,56
372197408558,56
372197408814,56
372197409070,55
372197409326,55
372197409582,55
372197409838,55
372197410094,55
372197410350,55
372197410606,55
372197410862,55
372197411118,55
372197411374,56
372197411630,56
372197411886,56
372197412142,56
372197412398,56
372197412654,56
372197412910,56
372197413166,56
372197413422,56
372197413678,56
372197413934,56
372197414190,56
372197414446,56
372197414702,56
372197414958,56
372197415214,56
372197415470,56
372197415726,55
372197415982,55
372197416238,55
372197416494,54
372197416750,54
372197417006,54
372197417262,54
372197417518,54
372197417774,54
372197418030,55
372197418286,55
372197418542,55
372197418798,55
372197419054,55
372197419310,54
372197419566,54
372197419822,53
372197420078,53
372197420334,53
372197420590,53
372197420846,53
372197421102,54
372197421358,54
372197421614,54
372197421870,54
372197422126,54
372197422382,54
372197422638,55
372197422894,55
372197423150,55
372197423406,55
372197423662,55
372197423918,55
372197424174,55
372197424430,55
372197424686,55
372197424942,55
372197425198,55
372197425454,54
372197425710,54
372197425966,54
372197426222,54
372197426478,53
372197426734,52
372197426990,52
372197427246,52
372197427502,52
372197427758,51
372197428014,51
372197428270,51
372197428526,51
372197428782,51
372197429038,51
372197429294,51
372197429550,50
372197429806,50
372197430062,50
372197430318,51
372197430574,51
372197430830,51
372197431086,51
372197431342,51
372197431598,52
372197431854,52
372197432110,53
372197432366,53
372197432622,54
372197432878,54
372197433134,53
372197433390,53
372197433646,53
372197433902,53
372197434158,53
372197434414,53
372197434670,53
372197434926,53
372197435182,52
372197435438,52
372197435694,52
372197435950,52
372197436206,52
372197436462,51
372197436718,51
372197436974,51
372197437230,50
372197437486,50
372197437742,50
372197437998,50
372197438254,50
372197438510,50
372197438766,50
372197439022,50
372197439278,50
372197439534,50
372197439790,51
372197440046,52
372197440302,52
372197440558,52
372197440814,51
372197441070,51
372197441326,51
372197441582,51
372197441838,51
372197442094,51
372197442350,51
372197442606,50
372197442862,50
372197443118,51
372197443374,51
372197443630,51
372197443886,51
372197444142,51
372197444398,51
372197444654,51
372197444910,51
372197445166,50
372197445422,50
372197445678,51
372197445934,51
372197446190,51
372197446446,51
372197446702,52
372197446958,52
372197447214,52
372197447470,52
372197447726,53
372197447982,53
372197448238,53
372197448494,53
372197448750,53
372197449006,54
372197449262,54
372197449518,55
372197449774,55
372197450030,56
372197450286,57
372197450542,57
372197450798,57
372197451054,57
372197451310,57
372197451566,57
372197451822,57
372197452078,57
372197452334,57
372197452590,57
372197452846,57
372197453102,57
372197453358,57
372197453614,57
372197453870,57
372197454126,57
372197454382,56
372197454638,55
372197454894,55
372197455150,56
372197455406,56
372197455662,56
372197455918,56
372197456174,56
372197456430,56
372197456686,56
372197456942,57
372197457198,56
372197457454,56
372197457710,56
372197457966,56
372197458222,56
372197458478,56
372197458734,56
372197458990,56
372197459246,57
372197459502,57
372197459758,57
372197460014,57
372197460270,56
372197460526,56
372197460782,56
372197461038,56
372197461294,56
372197461550,56
372197461806,57
372197462062,58
372197462318,58
372197462574,59
372197462830,58
372197463086,58
372197463342,57
372197463598,56
372197463854,56
372197464110,56
372197464366,56
372197464622,57
372197464878,57
372197465134,58
372197465390,57
372197465646,57
372197465902,57
372197466158,57
372197466414,56
372197466670,55
372197466926,55
372197467182,55
372197467438,54
372197467694,55
372197467950,55
372197468206,55
372197468462,55
372197468718,55
372197468974,55
372197469230,55
372197469486,55
372197469742,54
372197469998,54
372197470254,54
372197470510,54
372197470766,53
372197471022,53
372197471278,53
372197471534,53
372197471790,53
372197472046,53
372197472302,53
372197472558,54
372197472814,54
372197473070,54
372197473326,55
372197473582,55
372197473838,55
372197474094,55
372197474350,55
372197474606,55
372197474862,55
372197475118,55
372197475374,55
372197475630,55
372197475886,55
372197476142,55
372197476398,55
372197476654,54
372197476910,54
372197477166,54
372197477422,54
372197477678,54
372197477934,53
372197478190,53
372197478446,52
372197478702,52
372197478958,51
372197479214,51
372197479470,51
372197479726,51
372197479982,51
372197480238,51
372197480494,51
372197480750,52
372197481006,52
372197481262,53
372197481518,53
372197481774,53
372197482030,53
372197482286,53
372197482542,53
372197482798,52
372197483054,52
372197483310,52
372197483566,52
372197483822,51
372197484078,51
372197484334,51
372197484590,51
372197484846,52
372197485102,52
372197485358,53
372197485614,52
372197485870,52
372197486126,52
372197486382,52
372197486638,52
372197486894,52
372197487150,52
372197487406,53
372197487662,54
372197487918,55
372197488174,55
372197488430,56
372197488686,57
372197488942,57
372197489198,56
372197489454,56
372197489710,55
372197489966,55
372197490222,55
372197490478,55
372197490734,55
372197490990,55
372197491246,55
372197491502,56
372197491758,56
372197492014,56
372197492270,56
372197492526,56
372197492782,56
372197493038,56
372197493294,56
372197493550,57
372197493806,57
372197494062,57
372197494318,57
372197494574,56
372197494830,56
372197495086,57
372197495342,57
372197495598,56
372197495854,56
372197496110,56
372197496366,56
372197496622,56
372197496878,55
372197497134,54
372197497390,54
372197497646,53
372197497902,52
372197498158,51
372197498414,50
372197498670,50
372197498926,50
372197499182,50
372197499438,51
372197499694,51
372197499950,52
372197500206,52
372197500462,52
372197500718,52
372197500974,52
372197501230,52
372197501486,52
372197501742,52
372197501998,52
372197502254,52
372197502510,52
372197502766,52
372197503022,53
372197503278,53
372197503534,52
372197503790,53
372197504046,53
372197504302,52
372197504558,52
372197504814,52
372197505070,52
372197505326,51
372197505582,53
372197505838,53
372197506094,55
372197506350,56
372197506606,57
372197506862,57
372197507118,57
372197507374,57
372197507630,57
372197507886,57
372197508142,57
372197508398,57
372197508654,57
372197508910,58
372197509166,58
372197509422,58
372197509678,58
372197509934,57
372197510190,57
372197510446,57
372197510702,57
372197510958,56
372197511214,55
372197511470,54
372197511726,54
372197511982,54
372197512238,55
372197512494,56
372197512750,56
372197513006,56
372197513262,56
372197513518,56
372197513774,56
372197514030,55
372197514286,54
372197514542,54
372197514798,54
372197515054,54
372197515310,54
372197515566,54
372197515822,55
372197516078,55
372197516334,54
372197516590,54
372197516846,54
372197517102,54
372197517358,53
372197517614,53
372197517870,53
372197518126,53
372197518382,52
372197518638,53
372197518894,53
372197519150,53
372197519406,53
372197519662,53
372197519918,53
372197520174,53
372197520430,53
372197520686,53
372197520942,53
372197521198,53
372197521454,53
372197521710,53
372197521966,53
372197522222,53
372197522478,53
372197522734,53
372197522990,53
372197523246,54
372197523502,54
372197523758,54
372197524014,54
372197524270,55
372197524526,54
372197524782,54
372197525038,54
372197525294,54
372197525550,54
372197525806,54
