HEXOSKINTIME,VALUE
372191527470,0
372191527726,0
372191527982,0
372191528238,0
372191528494,0
372191528750,0
372191529006,0
372191529262,0
372191529518,0
372191529774,0
372191530030,0
372191530286,0
372191530542,0
372191530798,0
372191531054,0
372191531310,0
372191531566,0
372191531822,0
372191532078,0
372191532334,0
372191532590,0
372191532846,0
372191533102,0
372191533358,0
372191533614,0
372191533870,0
372191534126,0
372191534382,0
372191534638,0
372191534894,0
372191535150,0
372191535406,0
372191535662,0
372191535918,0
372191536174,0
372191536430,0
372191536686,0
372191536942,0
372191537198,0
372191537454,0
372191537710,0
372191537966,0
372191538222,0
372191538478,0
372191538734,0
372191538990,0
372191539246,0
372191539502,0
372191539758,0
372191540014,0
372191540270,0
372191540526,0
372191540782,0
372191541038,0
372191541294,0
372191541550,0
372191541806,0
372191542062,0
372191542318,0
372191542574,0
372191542830,0
372191543086,0
372191543342,0
372191543598,0
372191543854,0
372191544110,0
372191544366,0
372191544622,0
372191544878,0
372191545134,0
372191545390,0
372191545646,0
372191545902,0
372191546158,0
372191546414,0
372191546670,0
372191546926,0
372191547182,0
372191547438,0
372191547694,0
372191547950,0
372191548206,0
372191548462,0
372191548718,0
372191548974,0
372191549230,0
372191549486,0
372191549742,0
372191549998,0
372191550254,0
372191550510,0
372191550766,0
372191551022,0
372191551278,0
372191551534,0
372191551790,0
372191552046,0
372191552302,0
372191552558,0
372191552814,0
372191553070,0
372191553326,0
372191553582,0
372191553838,0
372191554094,0
372191554350,0
372191554606,0
372191554862,0
372191555118,0
372191555374,0
372191555630,0
372191555886,0
372191556142,0
372191556398,0
372191556654,0
372191556910,0
372191557166,0
372191557422,0
372191557678,0
372191557934,0
372191558190,0
372191558446,0
372191558702,0
372191558958,0
372191559214,0
372191559470,0
372191559726,0
372191559982,0
372191560238,0
372191560494,0
372191560750,0
372191561006,0
372191561262,0
372191561518,0
372191561774,0
372191562030,0
372191562286,0
372191562542,0
372191562798,0
372191563054,0
372191563310,0
372191563566,0
372191563822,0
372191564078,0
372191564334,0
372191564590,0
372191564846,0
372191565102,0
372191565358,0
372191565614,0
372191565870,0
372191566126,0
372191566382,0
372191566638,0
372191566894,0
372191567150,0
372191567406,0
372191567662,0
372191567918,0
372191568174,0
372191568430,0
372191568686,0
372191568942,0
372191569198,0
372191569454,0
372191569710,0
372191569966,0
372191570222,0
372191570478,0
372191570734,0
372191570990,0
372191571246,0
372191571502,0
372191571758,0
372191572014,0
372191572270,0
372191572526,0
372191572782,0
372191573038,0
372191573294,0
372191573550,0
372191573806,0
372191574062,0
372191574318,133
372191574574,120
372191574830,107
372191575086,0
372191575342,0
372191575598,0
372191575854,0
372191576110,0
372191576366,0
372191576622,0
372191576878,0
372191577134,0
372191577390,0
372191577646,0
372191577902,0
372191578158,0
372191578414,0
372191578670,0
372191578926,0
372191579182,0
372191579438,0
372191579694,0
372191579950,0
372191580206,0
372191580462,0
372191580718,0
372191580974,0
372191581230,0
372191581486,0
372191581742,0
372191581998,0
372191582254,0
372191582510,0
372191582766,0
372191583022,0
372191583278,0
372191583534,0
372191583790,0
372191584046,0
372191584302,0
372191584558,0
372191584814,0
372191585070,0
372191585326,0
372191585582,0
372191585838,0
372191586094,0
372191586350,0
372191586606,0
372191586862,0
372191587118,0
372191587374,0
372191587630,0
372191587886,0
372191588142,0
372191588398,0
372191588654,0
372191588910,0
372191589166,0
372191589422,0
372191589678,0
372191589934,0
372191590190,0
372191590446,0
372191590702,0
372191590958,0
372191591214,0
372191591470,0
372191591726,0
372191591982,0
372191592238,0
372191592494,0
372191592750,0
372191593006,0
372191593262,0
372191593518,0
372191593774,0
372191594030,0
372191594286,0
372191594542,0
372191594798,0
372191595054,0
372191595310,0
372191595566,0
372191595822,0
372191596078,0
372191596334,0
372191596590,0
372191596846,0
372191597102,0
372191597358,0
372191597614,0
372191597870,0
372191598126,0
372191598382,0
372191598638,0
372191598894,0
372191599150,0
372191599406,0
372191599662,0
372191599918,0
372191600174,0
372191600430,0
372191600686,0
372191600942,0
372191601198,0
372191601454,0
372191601710,0
372191601966,0
372191602222,0
372191602478,0
372191602734,0
372191602990,0
372191603246,0
372191603502,0
372191603758,0
372191604014,0
372191604270,0
372191604526,0
372191604782,0
372191605038,0
372191605294,0
372191605550,98
372191605806,109
372191606062,129
372191606318,139
372191606574,141
372191606830,139
372191607086,135
372191607342,0
372191607598,0
372191607854,127
372191608110,121
372191608366,0
372191608622,0
372191608878,0
372191609134,0
372191609390,0
372191609646,0
372191609902,130
372191610158,144
372191610414,151
372191610670,151
372191610926,0
372191611182,0
372191611438,0
372191611694,145
372191611950,0
372191612206,133
372191612462,121
372191612718,0
372191612974,0
372191613230,0
372191613486,122
372191613742,129
372191613998,130
372191614254,123
372191614510,121
372191614766,126
372191615022,132
372191615278,132
372191615534,128
372191615790,126
372191616046,0
372191616302,0
372191616558,127
372191616814,129
372191617070,126
372191617326,118
372191617582,116
372191617838,120
372191618094,125
372191618350,126
372191618606,144
372191618862,172
372191619118,0
372191619374,0
372191619630,165
372191619886,136
372191620142,0
372191620398,0
372191620654,0
372191620910,0
372191621166,0
372191621422,0
372191621678,121
372191621934,117
372191622190,118
372191622446,0
372191622702,0
372191622958,0
372191623214,0
372191623470,0
372191623726,120
372191623982,116
372191624238,129
372191624494,178
372191624750,0
372191625006,0
372191625262,0
372191625518,214
372191625774,184
372191626030,0
372191626286,0
372191626542,0
372191626798,0
372191627054,0
372191627310,0
372191627566,0
372191627822,0
372191628078,0
372191628334,0
372191628590,0
372191628846,0
372191629102,0
372191629358,0
372191629614,145
372191629870,0
372191630126,0
372191630382,0
372191630638,0
372191630894,0
372191631150,0
372191631406,0
372191631662,0
372191631918,0
372191632174,0
372191632430,0
372191632686,0
372191632942,152
372191633198,0
372191633454,161
372191633710,143
372191633966,117
372191634222,101
372191634478,120
372191634734,0
372191634990,0
372191635246,0
372191635502,0
372191635758,0
372191636014,0
372191636270,0
372191636526,0
372191636782,0
372191637038,0
372191637294,0
372191637550,0
372191637806,0
372191638062,0
372191638318,0
372191638574,0
372191638830,0
372191639086,0
372191639342,0
372191639598,0
372191639854,0
372191640110,0
372191640366,0
372191640622,0
372191640878,0
372191641134,0
372191641390,0
372191641646,0
372191641902,0
372191642158,156
372191642414,0
372191642670,0
372191642926,0
372191643182,0
372191643438,0
372191643694,0
372191643950,0
372191644206,0
372191644462,0
372191644718,0
372191644974,0
372191645230,0
372191645486,0
372191645742,0
372191645998,0
372191646254,0
372191646510,0
372191646766,0
372191647022,0
372191647278,0
372191647534,0
372191647790,0
372191648046,0
372191648302,0
372191648558,0
372191648814,0
372191649070,0
372191649326,0
372191649582,0
372191649838,0
372191650094,0
372191650350,0
372191650606,0
372191650862,0
372191651118,0
372191651374,0
372191651630,0
372191651886,0
372191652142,0
372191652398,0
372191652654,0
372191652910,0
372191653166,0
372191653422,0
372191653678,0
372191653934,0
372191654190,0
372191654446,0
372191654702,0
372191654958,0
372191655214,0
372191655470,0
372191655726,0
372191655982,0
372191656238,0
372191656494,0
372191656750,0
372191657006,0
372191657262,0
372191657518,0
372191657774,0
372191658030,0
372191658286,0
372191658542,0
372191658798,0
372191659054,0
372191659310,0
372191659566,0
372191659822,0
372191660078,0
372191660334,0
372191660590,0
372191660846,0
372191661102,0
372191661358,0
372191661614,0
372191661870,0
372191662126,0
372191662382,0
372191662638,0
372191662894,0
372191663150,0
372191663406,0
372191663662,0
372191663918,0
372191664174,0
372191664430,0
372191664686,0
372191664942,0
372191665198,0
372191665454,0
372191665710,0
372191665966,0
372191666222,0
372191666478,0
372191666734,0
372191666990,0
372191667246,0
372191667502,0
372191667758,0
372191668014,0
372191668270,0
372191668526,0
372191668782,0
372191669038,0
372191669294,0
372191669550,0
372191669806,0
372191670062,0
372191670318,0
372191670574,0
372191670830,0
372191671086,0
372191671342,0
372191671598,0
372191671854,0
372191672110,0
372191672366,0
372191672622,0
372191672878,0
372191673134,0
372191673390,170
372191673646,0
372191673902,0
372191674158,0
372191674414,0
372191674670,0
372191674926,0
372191675182,0
372191675438,0
372191675694,0
372191675950,0
372191676206,0
372191676462,0
372191676718,0
372191676974,0
372191677230,0
372191677486,0
372191677742,0
372191677998,0
372191678254,0
372191678510,0
372191678766,0
372191679022,0
372191679278,0
372191679534,0
372191679790,0
372191680046,0
372191680302,0
372191680558,0
372191680814,0
372191681070,0
372191681326,0
372191681582,0
372191681838,0
372191682094,0
372191682350,0
372191682606,0
372191682862,0
372191683118,0
372191683374,0
372191683630,0
372191683886,0
372191684142,0
372191684398,0
372191684654,0
372191684910,0
372191685166,0
372191685422,0
372191685678,0
372191685934,0
372191686190,0
372191686446,0
372191686702,0
372191686958,0
372191687214,0
372191687470,0
372191687726,0
372191687982,0
372191688238,0
372191688494,0
372191688750,0
372191689006,0
372191689262,0
372191689518,0
372191689774,0
372191690030,0
372191690286,0
372191690542,0
372191690798,0
372191691054,0
372191691310,0
372191691566,0
372191691822,0
372191692078,0
372191692334,0
372191692590,0
372191692846,0
372191693102,0
372191693358,0
372191693614,0
372191693870,0
372191694126,0
372191694382,0
372191694638,0
372191694894,0
372191695150,0
372191695406,0
372191695662,0
372191695918,0
372191696174,0
372191696430,0
372191696686,0
372191696942,0
372191697198,0
372191697454,0
372191697710,0
372191697966,0
372191698222,0
372191698478,0
372191698734,0
372191698990,0
372191699246,0
372191699502,0
372191699758,0
372191700014,0
372191700270,0
372191700526,0
372191700782,0
372191701038,0
372191701294,0
372191701550,0
372191701806,0
372191702062,0
372191702318,0
372191702574,0
372191702830,0
372191703086,0
372191703342,0
372191703598,0
372191703854,0
372191704110,0
372191704366,0
372191704622,0
372191704878,0
372191705134,0
372191705390,0
372191705646,0
372191705902,0
372191706158,0
372191706414,176
372191706670,168
372191706926,0
372191707182,0
372191707438,0
372191707694,0
372191707950,0
372191708206,0
372191708462,0
372191708718,0
372191708974,0
372191709230,0
372191709486,0
372191709742,0
372191709998,0
372191710254,0
372191710510,0
372191710766,0
372191711022,0
372191711278,0
372191711534,0
372191711790,0
372191712046,0
372191712302,0
372191712558,0
372191712814,0
372191713070,0
372191713326,0
372191713582,0
372191713838,0
372191714094,0
372191714350,0
372191714606,0
372191714862,0
372191715118,0
372191715374,0
372191715630,0
372191715886,0
372191716142,0
372191716398,0
372191716654,0
372191716910,0
372191717166,0
372191717422,0
372191717678,0
372191717934,0
372191718190,0
372191718446,0
372191718702,0
372191718958,0
372191719214,0
372191719470,0
372191719726,0
372191719982,0
372191720238,0
372191720494,0
372191720750,0
372191721006,0
372191721262,0
372191721518,0
372191721774,0
372191722030,0
372191722286,0
372191722542,0
372191722798,0
372191723054,0
372191723310,0
372191723566,0
372191723822,0
372191724078,0
372191724334,0
372191724590,0
372191724846,0
372191725102,0
372191725358,0
372191725614,0
372191725870,0
372191726126,0
372191726382,0
372191726638,0
372191726894,0
372191727150,142
372191727406,115
372191727662,96
372191727918,99
372191728174,111
372191728430,116
372191728686,118
372191728942,118
372191729198,118
372191729454,118
372191729710,0
372191729966,0
372191730222,0
372191730478,0
372191730734,0
372191730990,0
372191731246,0
372191731502,0
372191731758,0
372191732014,0
372191732270,0
372191732526,0
372191732782,0
372191733038,0
372191733294,0
372191733550,0
372191733806,0
372191734062,0
372191734318,0
372191734574,0
372191734830,0
372191735086,0
372191735342,0
372191735598,0
372191735854,0
372191736110,0
372191736366,0
372191736622,0
372191736878,0
372191737134,0
372191737390,0
372191737646,0
372191737902,0
372191738158,117
372191738414,117
372191738670,120
372191738926,125
372191739182,126
372191739438,125
372191739694,124
372191739950,123
372191740206,123
372191740462,122
372191740718,121
372191740974,121
372191741230,123
372191741486,125
372191741742,124
372191741998,124
372191742254,125
372191742510,126
372191742766,125
372191743022,124
372191743278,123
372191743534,123
372191743790,124
372191744046,124
372191744302,123
372191744558,122
372191744814,121
372191745070,120
372191745326,120
372191745582,121
372191745838,122
372191746094,122
372191746350,123
372191746606,124
372191746862,122
372191747118,0
372191747374,0
372191747630,0
372191747886,0
372191748142,0
372191748398,0
372191748654,0
372191748910,0
372191749166,0
372191749422,0
372191749678,0
372191749934,0
372191750190,0
372191750446,0
372191750702,0
372191750958,0
372191751214,0
372191751470,0
372191751726,0
372191751982,0
372191752238,0
372191752494,0
372191752750,0
372191753006,0
372191753262,0
372191753518,0
372191753774,0
372191754030,0
372191754286,0
372191754542,0
372191754798,0
372191755054,0
372191755310,0
372191755566,0
372191755822,0
372191756078,0
372191756334,0
372191756590,0
372191756846,0
372191757102,0
372191757358,0
372191757614,0
372191757870,0
372191758126,0
372191758382,0
372191758638,0
372191758894,0
372191759150,0
372191759406,0
372191759662,0
372191759918,0
372191760174,0
372191760430,0
372191760686,0
372191760942,0
372191761198,0
372191761454,0
372191761710,0
372191761966,0
372191762222,0
372191762478,0
372191762734,0
372191762990,0
372191763246,0
372191763502,0
372191763758,0
372191764014,0
372191764270,0
372191764526,0
372191764782,0
372191765038,0
372191765294,0
372191765550,0
372191765806,0
372191766062,0
372191766318,0
372191766574,0
372191766830,0
372191767086,0
372191767342,0
372191767598,0
372191767854,0
372191768110,0
372191768366,0
372191768622,0
372191768878,0
372191769134,0
372191769390,0
372191769646,0
372191769902,0
372191770158,0
372191770414,0
372191770670,0
372191770926,0
372191771182,0
372191771438,0
372191771694,0
372191771950,0
372191772206,0
372191772462,0
